Price,Close,High,Low,Open,Volume
Ticker,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD
Date,,,,,
2025-06-19,104655.1171875,105077.59375,104010.8359375,104772.2109375,131827606
2025-06-20,103229.78125,106350.8515625,102518.59375,104655.109375,247613722
2025-06-21,101717.171875,103858.2890625,101001.9765625,103228.4609375,223719891
2025-06-22,100790.5390625,102925.9375,98347.4921875,101719.03125,384580665
2025-06-23,105414.59375,105577.203125,99941.8203125,100790.4140625,390927197
2025-06-24,105915.0390625,105940.0078125,104743.78125,105403.6640625,233194219
2025-06-25,107194.125,107832.2109375,105871.921875,105918.796875,226475964
2025-06-26,106891.4375,107976.0859375,106853.015625,107195.9375,232657611
2025-06-27,107000.2265625,107523.7578125,106472.7109375,106892.21875,171948758
2025-06-28,107262.921875,107394.3125,106847.6875,106998.2421875,76164853
2025-06-29,108289.1171875,108295.3984375,107165.890625,107262.6640625,135561418
2025-06-30,107112.5859375,108659.7734375,106914.8671875,108296.859375,210111805
2025-07-01,105618.3828125,107447.3515625,105488.6484375,107111.8125,204853501
2025-07-02,108886.6015625,109585.7421875,105291.84375,105620.25,270743222
2025-07-03,109603.8359375,110163.4921875,108604.734375,108891.8984375,244845538
2025-07-04,108010.828125,109642.21875,107399.5625,109603.8046875,173921057
2025-07-05,108125.5859375,108218.46875,107825.1328125,108010.46875,86628471
2025-07-06,109089.7265625,109378.6328125,107855.8359375,108126.625,141606663
2025-07-07,108174.390625,109457.0,107698.625,109088.859375,193615271
2025-07-08,108857.8125,108980.1015625,107620.7578125,108182.5546875,161974820
2025-07-09,111177.53125,111608.71875,108390.8046875,108857.3359375,290134927
2025-07-10,115765.3828125,116253.859375,110691.640625,111173.28125,378218759
2025-07-11,117333.90625,118247.203125,115325.9609375,115768.59375,331047713
2025-07-12,117216.796875,117882.1328125,116902.9375,117334.28125,134393487
2025-07-13,118780.234375,119042.2265625,117145.078125,117216.75,155492286
2025-07-14,119692.4765625,122452.6875,118738.8515625,118777.3671875,320600185
